type,src_layer,dst_layer,u,v,weight
inter,Education,Physical,u35,u14,0.27777777777777773
inter,Education,Physical,u35,u15,0.3
inter,Education,Physical,u35,u16,0.27777777777777773
inter,Education,Physical,u35,u18,0.28888888888888886
inter,Education,Physical,u35,u19,0.27777777777777773
inter,Education,Physical,u35,u20,0.1111111111111111
inter,Education,Physical,u35,u22,0.2666666666666666
inter,Education,Physical,u35,u24,0.27777777777777773
inter,Education,Physical,u35,u25,0.28888888888888886
inter,Education,Physical,u35,u27,0.2666666666666666
inter,Education,Physical,u35,u30,0.28888888888888886
inter,Education,Physical,u35,u33,0.28888888888888886
diag,Education,Physical,u35,u35,1.0
inter,Education,Physical,u35,u42,0.07777777777777777
inter,Education,Physical,u35,u43,0.28888888888888886
inter,Education,Physical,u35,u46,0.27777777777777773
inter,Education,Physical,u35,u49,0.2666666666666666
inter,Education,Physical,u35,u54,0.28888888888888886
inter,Education,Physical,u35,u57,0.27777777777777773
inter,Education,Physical,u35,u59,0.28888888888888886
diag,Education,Physical,u36,u36,1.0
diag,Education,Physical,u39,u39,1.0
inter,Education,Physical,u41,u01,0.28888888888888886
inter,Education,Physical,u41,u02,0.27777777777777773
inter,Education,Physical,u41,u04,0.28888888888888886
inter,Education,Physical,u41,u05,0.2666666666666666
inter,Education,Physical,u41,u09,0.28888888888888886
inter,Education,Physical,u41,u10,0.28888888888888886
inter,Education,Physical,u41,u14,0.27777777777777773
inter,Education,Physical,u41,u15,0.3
inter,Education,Physical,u41,u16,0.27777777777777773
inter,Education,Physical,u41,u18,0.28888888888888886
inter,Education,Physical,u41,u19,0.27777777777777773
inter,Education,Physical,u41,u22,0.2666666666666666
inter,Education,Physical,u41,u24,0.27777777777777773
inter,Education,Physical,u41,u25,0.28888888888888886
inter,Education,Physical,u41,u30,0.28888888888888886
inter,Education,Physical,u41,u33,0.28888888888888886
diag,Education,Physical,u41,u41,1.0
inter,Education,Physical,u41,u42,0.07777777777777777
inter,Education,Physical,u41,u43,0.28888888888888886
inter,Education,Physical,u41,u46,0.27777777777777773
inter,Education,Physical,u41,u47,0.17777777777777776
inter,Education,Physical,u41,u49,0.2666666666666666
inter,Education,Physical,u41,u54,0.28888888888888886
inter,Education,Physical,u41,u57,0.27777777777777773
inter,Education,Physical,u41,u59,0.28888888888888886
inter,Education,Physical,u42,u01,0.28888888888888886
inter,Education,Physical,u42,u02,0.27777777777777773
inter,Education,Physical,u42,u05,0.2666666666666666
inter,Education,Physical,u42,u07,0.2666666666666666
inter,Education,Physical,u42,u10,0.28888888888888886
inter,Education,Physical,u42,u12,0.2222222222222222
inter,Education,Physical,u42,u14,0.27777777777777773
inter,Education,Physical,u42,u16,0.27777777777777773
inter,Education,Physical,u42,u22,0.2666666666666666
inter,Education,Physical,u42,u24,0.27777777777777773
inter,Education,Physical,u42,u25,0.28888888888888886
inter,Education,Physical,u42,u27,0.2666666666666666
inter,Education,Physical,u42,u30,0.28888888888888886
inter,Education,Physical,u42,u32,0.25555555555555554
diag,Education,Physical,u42,u42,1.0
inter,Education,Physical,u42,u43,0.28888888888888886
inter,Education,Physical,u42,u46,0.27777777777777773
inter,Education,Physical,u42,u47,0.17777777777777776
inter,Education,Physical,u42,u49,0.2666666666666666
inter,Education,Physical,u42,u57,0.27777777777777773
inter,Education,Physical,u42,u59,0.28888888888888886
inter,Education,Physical,u43,u33,0.28888888888888886
inter,Education,Physical,u43,u42,0.07777777777777777
diag,Education,Physical,u43,u43,1.0
inter,Education,Physical,u44,u01,0.28888888888888886
inter,Education,Physical,u44,u02,0.27777777777777773
inter,Education,Physical,u44,u04,0.28888888888888886
inter,Education,Physical,u44,u05,0.2666666666666666
inter,Education,Physical,u44,u07,0.2666666666666666
inter,Education,Physical,u44,u08,0.2666666666666666
inter,Education,Physical,u44,u09,0.28888888888888886
inter,Education,Physical,u44,u10,0.28888888888888886
inter,Education,Physical,u44,u12,0.2222222222222222
inter,Education,Physical,u44,u14,0.27777777777777773
inter,Education,Physical,u44,u15,0.3
inter,Education,Physical,u44,u16,0.27777777777777773
inter,Education,Physical,u44,u18,0.28888888888888886
inter,Education,Physical,u44,u19,0.27777777777777773
inter,Education,Physical,u44,u20,0.1111111111111111
inter,Education,Physical,u44,u22,0.2666666666666666
inter,Education,Physical,u44,u24,0.27777777777777773
inter,Education,Physical,u44,u25,0.28888888888888886
inter,Education,Physical,u44,u27,0.2666666666666666
inter,Education,Physical,u44,u32,0.25555555555555554
inter,Education,Physical,u44,u33,0.28888888888888886
inter,Education,Physical,u44,u43,0.28888888888888886
diag,Education,Physical,u44,u44,1.0
inter,Education,Physical,u44,u46,0.27777777777777773
inter,Education,Physical,u44,u47,0.17777777777777776
inter,Education,Physical,u44,u49,0.2666666666666666
inter,Education,Physical,u44,u54,0.28888888888888886
inter,Education,Physical,u44,u57,0.27777777777777773
inter,Education,Physical,u45,u01,0.28888888888888886
inter,Education,Physical,u45,u02,0.27777777777777773
inter,Education,Physical,u45,u04,0.28888888888888886
inter,Education,Physical,u45,u05,0.2666666666666666
inter,Education,Physical,u45,u07,0.2666666666666666
inter,Education,Physical,u45,u08,0.2666666666666666
inter,Education,Physical,u45,u09,0.28888888888888886
inter,Education,Physical,u45,u10,0.28888888888888886
inter,Education,Physical,u45,u12,0.2222222222222222
inter,Education,Physical,u45,u14,0.27777777777777773
inter,Education,Physical,u45,u15,0.3
inter,Education,Physical,u45,u16,0.27777777777777773
inter,Education,Physical,u45,u18,0.28888888888888886
inter,Education,Physical,u45,u19,0.27777777777777773
inter,Education,Physical,u45,u20,0.1111111111111111
inter,Education,Physical,u45,u22,0.2666666666666666
inter,Education,Physical,u45,u24,0.27777777777777773
inter,Education,Physical,u45,u25,0.28888888888888886
inter,Education,Physical,u45,u27,0.2666666666666666
inter,Education,Physical,u45,u32,0.25555555555555554
inter,Education,Physical,u45,u43,0.28888888888888886
diag,Education,Physical,u45,u45,1.0
inter,Education,Physical,u45,u54,0.28888888888888886
inter,Education,Physical,u46,u20,0.1111111111111111
diag,Education,Physical,u46,u46,1.0
inter,Education,Physical,u47,u07,0.2666666666666666
inter,Education,Physical,u47,u08,0.2666666666666666
inter,Education,Physical,u47,u12,0.2222222222222222
inter,Education,Physical,u47,u32,0.25555555555555554
diag,Education,Physical,u47,u47,1.0
inter,Education,Physical,u49,u47,0.17777777777777776
diag,Education,Physical,u49,u49,1.0
inter,Education,Physical,u50,u36,0.07777777777777777
inter,Education,Physical,u50,u43,0.28888888888888886
diag,Education,Physical,u50,u50,1.0
diag,Education,Physical,u51,u51,1.0
inter,Education,Physical,u52,u30,0.28888888888888886
diag,Education,Physical,u52,u52,1.0
inter,Education,Physical,u52,u59,0.28888888888888886
inter,Education,Physical,u53,u30,0.28888888888888886
diag,Education,Physical,u53,u53,1.0
inter,Education,Physical,u53,u59,0.28888888888888886
inter,Education,Physical,u54,u47,0.18449612403100774
diag,Education,Physical,u54,u54,1.0
diag,Education,Physical,u56,u56,1.0
diag,Education,Physical,u57,u57,1.0
inter,Education,Physical,u58,u07,0.2666666666666666
inter,Education,Physical,u58,u08,0.2666666666666666
inter,Education,Physical,u58,u15,0.3
inter,Education,Physical,u58,u20,0.1111111111111111
inter,Education,Physical,u58,u27,0.2666666666666666
inter,Education,Physical,u58,u30,0.28888888888888886
inter,Education,Physical,u58,u32,0.25555555555555554
inter,Education,Physical,u58,u36,0.07777777777777777
inter,Education,Physical,u58,u42,0.07777777777777777
inter,Education,Physical,u58,u43,0.28888888888888886
inter,Education,Physical,u58,u47,0.17777777777777776
inter,Education,Physical,u58,u54,0.28888888888888886
diag,Education,Physical,u58,u58,1.0
inter,Education,Physical,u58,u59,0.28888888888888886
diag,Education,Physical,u59,u59,1.0
diag,Behavior,Education,u00,u00,1.0
inter,Behavior,Education,u00,u19,0.09090909090909091
inter,Behavior,Education,u00,u22,0.09090909090909091
inter,Behavior,Education,u00,u23,0.09090909090909091
inter,Behavior,Education,u00,u25,0.09090909090909091
inter,Behavior,Education,u00,u27,0.09090909090909091
inter,Behavior,Education,u00,u31,0.09090909090909091
inter,Behavior,Education,u00,u32,0.09090909090909091
inter,Behavior,Education,u00,u34,0.09090909090909091
inter,Behavior,Education,u00,u49,0.09090909090909091
inter,Behavior,Education,u00,u58,0.09090909090909091
diag,Behavior,Education,u01,u01,1.0
inter,Behavior,Education,u01,u24,0.09090909090909091
inter,Behavior,Education,u01,u25,0.09090909090909091
inter,Behavior,Education,u01,u27,0.09090909090909091
inter,Behavior,Education,u01,u30,0.09090909090909091
inter,Behavior,Education,u01,u31,0.09090909090909091
inter,Behavior,Education,u01,u35,0.09090909090909091
inter,Behavior,Education,u01,u43,0.09090909090909091
inter,Behavior,Education,u01,u44,0.09090909090909091
inter,Behavior,Education,u01,u45,0.09090909090909091
inter,Behavior,Education,u01,u58,0.09090909090909091
diag,Behavior,Education,u02,u02,1.0
inter,Behavior,Education,u02,u25,0.09090909090909091
inter,Behavior,Education,u02,u27,0.09090909090909091
inter,Behavior,Education,u02,u30,0.09090909090909091
inter,Behavior,Education,u02,u32,0.09090909090909091
inter,Behavior,Education,u02,u34,0.09090909090909091
inter,Behavior,Education,u02,u35,0.09090909090909091
inter,Behavior,Education,u02,u41,0.09090909090909091
inter,Behavior,Education,u02,u45,0.09090909090909091
inter,Behavior,Education,u02,u47,0.09090909090909091
inter,Behavior,Education,u02,u58,0.09090909090909091
diag,Behavior,Education,u03,u03,1.0
inter,Behavior,Education,u03,u25,0.09090909090909091
inter,Behavior,Education,u03,u27,0.09090909090909091
inter,Behavior,Education,u03,u31,0.09090909090909091
inter,Behavior,Education,u03,u32,0.09090909090909091
inter,Behavior,Education,u03,u34,0.09090909090909091
inter,Behavior,Education,u03,u35,0.09090909090909091
inter,Behavior,Education,u03,u44,0.09090909090909091
inter,Behavior,Education,u03,u45,0.09090909090909091
inter,Behavior,Education,u03,u58,0.09090909090909091
inter,Behavior,Education,u03,u59,0.09090909090909091
diag,Behavior,Education,u04,u04,1.0
inter,Behavior,Education,u04,u24,0.1
inter,Behavior,Education,u04,u25,0.1
inter,Behavior,Education,u04,u27,0.1
inter,Behavior,Education,u04,u31,0.1
inter,Behavior,Education,u04,u35,0.1
inter,Behavior,Education,u04,u43,0.1
inter,Behavior,Education,u04,u44,0.1
inter,Behavior,Education,u04,u45,0.1
inter,Behavior,Education,u04,u58,0.1
inter,Behavior,Education,u04,u59,0.1
diag,Behavior,Education,u05,u05,1.0
inter,Behavior,Education,u05,u23,0.10909090909090909
inter,Behavior,Education,u05,u24,0.10909090909090909
inter,Behavior,Education,u05,u25,0.10909090909090909
inter,Behavior,Education,u05,u27,0.10909090909090909
inter,Behavior,Education,u05,u30,0.10909090909090909
inter,Behavior,Education,u05,u31,0.10909090909090909
inter,Behavior,Education,u05,u43,0.10909090909090909
inter,Behavior,Education,u05,u44,0.10909090909090909
inter,Behavior,Education,u05,u46,0.10909090909090909
inter,Behavior,Education,u05,u58,0.10909090909090909
diag,Behavior,Education,u07,u07,1.0
inter,Behavior,Education,u07,u24,0.09090909090909091
inter,Behavior,Education,u07,u25,0.09090909090909091
inter,Behavior,Education,u07,u27,0.09090909090909091
inter,Behavior,Education,u07,u30,0.09090909090909091
inter,Behavior,Education,u07,u31,0.09090909090909091
inter,Behavior,Education,u07,u35,0.09090909090909091
inter,Behavior,Education,u07,u42,0.09090909090909091
inter,Behavior,Education,u07,u44,0.09090909090909091
inter,Behavior,Education,u07,u45,0.09090909090909091
inter,Behavior,Education,u07,u58,0.09090909090909091
diag,Behavior,Education,u08,u08,1.0
inter,Behavior,Education,u08,u19,0.09090909090909091
inter,Behavior,Education,u08,u27,0.09090909090909091
inter,Behavior,Education,u08,u31,0.09090909090909091
inter,Behavior,Education,u08,u32,0.09090909090909091
inter,Behavior,Education,u08,u34,0.09090909090909091
inter,Behavior,Education,u08,u35,0.09090909090909091
inter,Behavior,Education,u08,u44,0.09090909090909091
inter,Behavior,Education,u08,u45,0.09090909090909091
inter,Behavior,Education,u08,u47,0.09090909090909091
inter,Behavior,Education,u08,u58,0.09090909090909091
diag,Behavior,Education,u09,u09,1.0
inter,Behavior,Education,u09,u22,0.12727272727272726
inter,Behavior,Education,u09,u23,0.12727272727272726
inter,Behavior,Education,u09,u24,0.12727272727272726
inter,Behavior,Education,u09,u25,0.12727272727272726
inter,Behavior,Education,u09,u27,0.12727272727272726
inter,Behavior,Education,u09,u30,0.12727272727272726
inter,Behavior,Education,u09,u31,0.12727272727272726
inter,Behavior,Education,u09,u35,0.12727272727272726
inter,Behavior,Education,u09,u46,0.12727272727272726
inter,Behavior,Education,u09,u58,0.12727272727272726
diag,Behavior,Education,u10,u10,1.0
inter,Behavior,Education,u10,u25,0.10909090909090909
inter,Behavior,Education,u10,u27,0.10909090909090909
inter,Behavior,Education,u10,u31,0.10909090909090909
inter,Behavior,Education,u10,u32,0.10909090909090909
inter,Behavior,Education,u10,u34,0.10909090909090909
inter,Behavior,Education,u10,u35,0.10909090909090909
inter,Behavior,Education,u10,u44,0.10909090909090909
inter,Behavior,Education,u10,u45,0.10909090909090909
inter,Behavior,Education,u10,u47,0.10909090909090909
inter,Behavior,Education,u10,u58,0.10909090909090909
diag,Behavior,Education,u12,u12,1.0
inter,Behavior,Education,u12,u25,0.10909090909090909
inter,Behavior,Education,u12,u27,0.10909090909090909
inter,Behavior,Education,u12,u30,0.10909090909090909
inter,Behavior,Education,u12,u32,0.10909090909090909
inter,Behavior,Education,u12,u34,0.10909090909090909
inter,Behavior,Education,u12,u35,0.10909090909090909
inter,Behavior,Education,u12,u44,0.10909090909090909
inter,Behavior,Education,u12,u45,0.10909090909090909
inter,Behavior,Education,u12,u47,0.10909090909090909
inter,Behavior,Education,u12,u58,0.10909090909090909
diag,Behavior,Education,u13,u13,1.0
inter,Behavior,Education,u13,u17,0.1181818181818182
inter,Behavior,Education,u13,u25,0.1181818181818182
inter,Behavior,Education,u13,u27,0.1181818181818182
inter,Behavior,Education,u13,u31,0.1181818181818182
inter,Behavior,Education,u13,u32,0.1181818181818182
inter,Behavior,Education,u13,u34,0.1181818181818182
inter,Behavior,Education,u13,u35,0.1181818181818182
inter,Behavior,Education,u13,u44,0.1181818181818182
inter,Behavior,Education,u13,u45,0.1181818181818182
inter,Behavior,Education,u13,u58,0.1181818181818182
diag,Behavior,Education,u14,u14,1.0
inter,Behavior,Education,u14,u23,0.1181818181818182
inter,Behavior,Education,u14,u24,0.1181818181818182
inter,Behavior,Education,u14,u25,0.1181818181818182
inter,Behavior,Education,u14,u27,0.1181818181818182
inter,Behavior,Education,u14,u31,0.1181818181818182
inter,Behavior,Education,u14,u35,0.1181818181818182
inter,Behavior,Education,u14,u43,0.1181818181818182
inter,Behavior,Education,u14,u44,0.1181818181818182
inter,Behavior,Education,u14,u58,0.1181818181818182
inter,Behavior,Education,u14,u59,0.1181818181818182
diag,Behavior,Education,u15,u15,1.0
inter,Behavior,Education,u15,u19,0.18181818181818182
inter,Behavior,Education,u15,u20,0.18181818181818182
inter,Behavior,Education,u15,u22,0.18181818181818182
inter,Behavior,Education,u15,u23,0.18181818181818182
inter,Behavior,Education,u15,u24,0.18181818181818182
inter,Behavior,Education,u15,u25,0.18181818181818182
inter,Behavior,Education,u15,u27,0.18181818181818182
inter,Behavior,Education,u15,u31,0.18181818181818182
inter,Behavior,Education,u15,u58,0.18181818181818182
inter,Behavior,Education,u15,u59,0.18181818181818182
diag,Behavior,Education,u16,u16,1.0
inter,Behavior,Education,u16,u22,0.14545454545454545
inter,Behavior,Education,u16,u23,0.14545454545454545
inter,Behavior,Education,u16,u24,0.14545454545454545
inter,Behavior,Education,u16,u25,0.14545454545454545
inter,Behavior,Education,u16,u27,0.14545454545454545
inter,Behavior,Education,u16,u31,0.14545454545454545
inter,Behavior,Education,u16,u43,0.14545454545454545
inter,Behavior,Education,u16,u44,0.14545454545454545
inter,Behavior,Education,u16,u58,0.14545454545454545
inter,Behavior,Education,u16,u59,0.14545454545454545
diag,Behavior,Education,u17,u17,1.0
inter,Behavior,Education,u17,u18,0.14545454545454545
inter,Behavior,Education,u17,u19,0.14545454545454545
inter,Behavior,Education,u17,u20,0.14545454545454545
inter,Behavior,Education,u17,u22,0.14545454545454545
inter,Behavior,Education,u17,u23,0.14545454545454545
inter,Behavior,Education,u17,u24,0.14545454545454545
inter,Behavior,Education,u17,u27,0.14545454545454545
inter,Behavior,Education,u17,u44,0.14545454545454545
inter,Behavior,Education,u17,u46,0.14545454545454545
inter,Behavior,Education,u17,u59,0.14545454545454545
diag,Behavior,Education,u18,u18,1.0
inter,Behavior,Education,u18,u25,0.10909090909090909
inter,Behavior,Education,u18,u27,0.10909090909090909
inter,Behavior,Education,u18,u31,0.10909090909090909
inter,Behavior,Education,u18,u34,0.10909090909090909
inter,Behavior,Education,u18,u35,0.10909090909090909
inter,Behavior,Education,u18,u45,0.10909090909090909
inter,Behavior,Education,u18,u46,0.10909090909090909
inter,Behavior,Education,u18,u47,0.10909090909090909
inter,Behavior,Education,u18,u52,0.10909090909090909
inter,Behavior,Education,u18,u58,0.10909090909090909
diag,Behavior,Education,u19,u19,1.0
inter,Behavior,Education,u19,u23,0.05454545454545454
inter,Behavior,Education,u19,u25,0.05454545454545454
inter,Behavior,Education,u19,u27,0.05454545454545454
inter,Behavior,Education,u19,u31,0.05454545454545454
inter,Behavior,Education,u19,u32,0.05454545454545454
inter,Behavior,Education,u19,u34,0.05454545454545454
inter,Behavior,Education,u19,u50,0.05454545454545454
inter,Behavior,Education,u19,u51,0.05454545454545454
inter,Behavior,Education,u19,u58,0.05454545454545454
inter,Behavior,Education,u19,u59,0.05454545454545454
diag,Behavior,Education,u20,u20,1.0
inter,Behavior,Education,u20,u22,0.1636363636363636
inter,Behavior,Education,u20,u23,0.1636363636363636
inter,Behavior,Education,u20,u25,0.1636363636363636
inter,Behavior,Education,u20,u31,0.1636363636363636
inter,Behavior,Education,u20,u43,0.1636363636363636
inter,Behavior,Education,u20,u44,0.1636363636363636
inter,Behavior,Education,u20,u45,0.1636363636363636
inter,Behavior,Education,u20,u46,0.1636363636363636
inter,Behavior,Education,u20,u58,0.1636363636363636
inter,Behavior,Education,u20,u59,0.1636363636363636
diag,Behavior,Education,u22,u22,1.0
inter,Behavior,Education,u22,u27,0.0818181818181818
inter,Behavior,Education,u22,u31,0.0818181818181818
inter,Behavior,Education,u22,u35,0.0818181818181818
inter,Behavior,Education,u22,u44,0.0818181818181818
inter,Behavior,Education,u22,u45,0.0818181818181818
inter,Behavior,Education,u22,u46,0.0818181818181818
inter,Behavior,Education,u22,u47,0.0818181818181818
inter,Behavior,Education,u22,u49,0.0818181818181818
inter,Behavior,Education,u22,u58,0.0818181818181818
inter,Behavior,Education,u22,u59,0.0818181818181818
diag,Behavior,Education,u23,u23,1.0
inter,Behavior,Education,u23,u30,0.0818181818181818
inter,Behavior,Education,u23,u32,0.0818181818181818
inter,Behavior,Education,u23,u43,0.0818181818181818
inter,Behavior,Education,u23,u44,0.0818181818181818
inter,Behavior,Education,u23,u46,0.0818181818181818
inter,Behavior,Education,u23,u47,0.0818181818181818
inter,Behavior,Education,u23,u49,0.0818181818181818
inter,Behavior,Education,u23,u52,0.0818181818181818
inter,Behavior,Education,u23,u53,0.0818181818181818
inter,Behavior,Education,u23,u57,0.0818181818181818
inter,Behavior,Education,u24,u16,0.15454545454545454
inter,Behavior,Education,u24,u17,0.15454545454545454
inter,Behavior,Education,u24,u23,0.15454545454545454
diag,Behavior,Education,u24,u24,1.0
inter,Behavior,Education,u24,u25,0.15454545454545454
inter,Behavior,Education,u24,u31,0.15454545454545454
inter,Behavior,Education,u24,u35,0.15454545454545454
inter,Behavior,Education,u24,u44,0.15454545454545454
inter,Behavior,Education,u24,u45,0.15454545454545454
inter,Behavior,Education,u24,u46,0.15454545454545454
inter,Behavior,Education,u24,u47,0.15454545454545454
diag,Behavior,Education,u25,u25,1.0
inter,Behavior,Education,u25,u30,0.1
inter,Behavior,Education,u25,u31,0.1
inter,Behavior,Education,u25,u41,0.1
inter,Behavior,Education,u25,u43,0.1
inter,Behavior,Education,u25,u44,0.1
inter,Behavior,Education,u25,u46,0.1
inter,Behavior,Education,u25,u49,0.1
inter,Behavior,Education,u25,u52,0.1
inter,Behavior,Education,u25,u53,0.1
inter,Behavior,Education,u25,u57,0.1
inter,Behavior,Education,u27,u25,0.1
diag,Behavior,Education,u27,u27,1.0
inter,Behavior,Education,u27,u30,0.1
inter,Behavior,Education,u27,u31,0.1
inter,Behavior,Education,u27,u44,0.1
inter,Behavior,Education,u27,u46,0.1
inter,Behavior,Education,u27,u49,0.1
inter,Behavior,Education,u27,u50,0.1
inter,Behavior,Education,u27,u52,0.1
inter,Behavior,Education,u27,u53,0.1
inter,Behavior,Education,u27,u57,0.1
inter,Behavior,Education,u30,u12,0.2
inter,Behavior,Education,u30,u23,0.2
inter,Behavior,Education,u30,u25,0.2
inter,Behavior,Education,u30,u27,0.2
diag,Behavior,Education,u30,u30,1.0
inter,Behavior,Education,u30,u31,0.2
inter,Behavior,Education,u30,u35,0.2
inter,Behavior,Education,u30,u42,0.2
inter,Behavior,Education,u30,u43,0.2
inter,Behavior,Education,u30,u52,0.2
inter,Behavior,Education,u30,u58,0.2
inter,Behavior,Education,u31,u23,0.03636363636363636
inter,Behavior,Education,u31,u24,0.03636363636363636
inter,Behavior,Education,u31,u25,0.03636363636363636
inter,Behavior,Education,u31,u27,0.03636363636363636
inter,Behavior,Education,u31,u30,0.03636363636363636
diag,Behavior,Education,u31,u31,1.0
inter,Behavior,Education,u31,u32,0.03636363636363636
inter,Behavior,Education,u31,u34,0.03636363636363636
inter,Behavior,Education,u31,u52,0.03636363636363636
inter,Behavior,Education,u31,u53,0.03636363636363636
inter,Behavior,Education,u31,u58,0.03636363636363636
inter,Behavior,Education,u32,u12,0.21818181818181817
inter,Behavior,Education,u32,u13,0.21818181818181817
inter,Behavior,Education,u32,u19,0.21818181818181817
inter,Behavior,Education,u32,u23,0.21818181818181817
inter,Behavior,Education,u32,u31,0.21818181818181817
diag,Behavior,Education,u32,u32,1.0
inter,Behavior,Education,u32,u46,0.21818181818181817
inter,Behavior,Education,u32,u49,0.21818181818181817
inter,Behavior,Education,u32,u50,0.21818181818181817
inter,Behavior,Education,u32,u58,0.21818181818181817
inter,Behavior,Education,u32,u59,0.21818181818181817
diag,Behavior,Education,u33,u33,1.0
inter,Behavior,Education,u34,u12,0.21818181818181817
inter,Behavior,Education,u34,u13,0.21818181818181817
inter,Behavior,Education,u34,u18,0.21818181818181817
inter,Behavior,Education,u34,u19,0.21818181818181817
inter,Behavior,Education,u34,u24,0.21818181818181817
inter,Behavior,Education,u34,u31,0.21818181818181817
diag,Behavior,Education,u34,u34,1.0
inter,Behavior,Education,u34,u43,0.21818181818181817
inter,Behavior,Education,u34,u46,0.21818181818181817
inter,Behavior,Education,u34,u49,0.21818181818181817
inter,Behavior,Education,u34,u59,0.21818181818181817
inter,Behavior,Education,u35,u24,0.14545454545454545
inter,Behavior,Education,u35,u30,0.14545454545454545
inter,Behavior,Education,u35,u31,0.14545454545454545
diag,Behavior,Education,u35,u35,1.0
inter,Behavior,Education,u35,u43,0.14545454545454545
inter,Behavior,Education,u35,u44,0.14545454545454545
inter,Behavior,Education,u35,u46,0.14545454545454545
inter,Behavior,Education,u35,u49,0.14545454545454545
inter,Behavior,Education,u35,u52,0.14545454545454545
inter,Behavior,Education,u35,u53,0.14545454545454545
inter,Behavior,Education,u35,u57,0.14545454545454545
inter,Behavior,Education,u36,u20,0.07272727272727272
inter,Behavior,Education,u36,u22,0.07272727272727272
inter,Behavior,Education,u36,u23,0.07272727272727272
inter,Behavior,Education,u36,u25,0.07272727272727272
inter,Behavior,Education,u36,u27,0.07272727272727272
inter,Behavior,Education,u36,u31,0.07272727272727272
inter,Behavior,Education,u36,u32,0.07272727272727272
inter,Behavior,Education,u36,u34,0.07272727272727272
diag,Behavior,Education,u36,u36,1.0
inter,Behavior,Education,u36,u53,0.07272727272727272
inter,Behavior,Education,u36,u58,0.07272727272727272
inter,Behavior,Education,u39,u30,0.09090909090909091
inter,Behavior,Education,u39,u31,0.09090909090909091
diag,Behavior,Education,u39,u39,1.0
inter,Behavior,Education,u39,u43,0.09090909090909091
inter,Behavior,Education,u39,u44,0.09090909090909091
inter,Behavior,Education,u39,u46,0.09090909090909091
inter,Behavior,Education,u39,u47,0.09090909090909091
inter,Behavior,Education,u39,u49,0.09090909090909091
inter,Behavior,Education,u39,u52,0.09090909090909091
inter,Behavior,Education,u39,u53,0.09090909090909091
inter,Behavior,Education,u39,u57,0.09090909090909091
inter,Behavior,Education,u41,u02,0.3
inter,Behavior,Education,u41,u19,0.3
inter,Behavior,Education,u41,u25,0.3
inter,Behavior,Education,u41,u31,0.3
diag,Behavior,Education,u41,u41,1.0
inter,Behavior,Education,u41,u46,0.3
inter,Behavior,Education,u41,u49,0.3
inter,Behavior,Education,u41,u52,0.3
inter,Behavior,Education,u41,u54,0.2930232558139535
inter,Behavior,Education,u41,u57,0.3
inter,Behavior,Education,u41,u58,0.2909090909090909
inter,Behavior,Education,u42,u22,0.17272727272727273
inter,Behavior,Education,u42,u24,0.17272727272727273
inter,Behavior,Education,u42,u30,0.17272727272727273
inter,Behavior,Education,u42,u31,0.17272727272727273
diag,Behavior,Education,u42,u42,1.0
inter,Behavior,Education,u42,u43,0.17272727272727273
inter,Behavior,Education,u42,u46,0.17272727272727273
inter,Behavior,Education,u42,u49,0.17272727272727273
inter,Behavior,Education,u42,u52,0.17272727272727273
inter,Behavior,Education,u42,u53,0.17272727272727273
inter,Behavior,Education,u42,u57,0.17272727272727273
inter,Behavior,Education,u43,u22,0.09090909090909091
inter,Behavior,Education,u43,u23,0.09090909090909091
inter,Behavior,Education,u43,u24,0.09090909090909091
inter,Behavior,Education,u43,u25,0.09090909090909091
inter,Behavior,Education,u43,u30,0.09090909090909091
inter,Behavior,Education,u43,u31,0.09090909090909091
inter,Behavior,Education,u43,u34,0.09090909090909091
inter,Behavior,Education,u43,u35,0.09090909090909091
diag,Behavior,Education,u43,u43,1.0
inter,Behavior,Education,u43,u44,0.09090909090909091
inter,Behavior,Education,u43,u58,0.09090909090909091
inter,Behavior,Education,u44,u20,0.07272727272727272
inter,Behavior,Education,u44,u22,0.07272727272727272
inter,Behavior,Education,u44,u23,0.07272727272727272
inter,Behavior,Education,u44,u24,0.07272727272727272
inter,Behavior,Education,u44,u25,0.07272727272727272
inter,Behavior,Education,u44,u27,0.07272727272727272
inter,Behavior,Education,u44,u31,0.07272727272727272
diag,Behavior,Education,u44,u44,1.0
inter,Behavior,Education,u44,u51,0.07272727272727272
inter,Behavior,Education,u44,u58,0.07272727272727272
inter,Behavior,Education,u44,u59,0.07272727272727272
inter,Behavior,Education,u45,u18,0.17272727272727273
inter,Behavior,Education,u45,u19,0.17272727272727273
inter,Behavior,Education,u45,u20,0.17272727272727273
inter,Behavior,Education,u45,u22,0.17272727272727273
inter,Behavior,Education,u45,u24,0.17272727272727273
inter,Behavior,Education,u45,u31,0.17272727272727273
inter,Behavior,Education,u45,u43,0.17272727272727273
diag,Behavior,Education,u45,u45,1.0
inter,Behavior,Education,u45,u49,0.17272727272727273
inter,Behavior,Education,u45,u52,0.17272727272727273
inter,Behavior,Education,u45,u59,0.17272727272727273
inter,Behavior,Education,u46,u22,0.05454545454545454
inter,Behavior,Education,u46,u23,0.05454545454545454
inter,Behavior,Education,u46,u24,0.05454545454545454
inter,Behavior,Education,u46,u25,0.05454545454545454
inter,Behavior,Education,u46,u27,0.05454545454545454
inter,Behavior,Education,u46,u30,0.05454545454545454
inter,Behavior,Education,u46,u32,0.05454545454545454
inter,Behavior,Education,u46,u35,0.05454545454545454
