type,src_layer,dst_layer,u,v,weight
intra,beh,beh,u58,u27,0.1435230204172657
intra,beh,beh,u58,u50,0.5105536130127236
intra,beh,beh,u58,u45,0.3522299420270178
intra,beh,beh,u58,u41,0.1856637471971265
intra,beh,beh,u58,u35,0.683255373704
intra,beh,beh,u58,u51,0.6707306982471047
intra,beh,beh,u17,u15,0.7466783237605674
intra,beh,beh,u17,u10,0.3619436745465751
intra,beh,beh,u17,u45,0.5041719694472667
intra,beh,beh,u17,u41,0.6785862658021965
intra,beh,beh,u17,u01,0.4891885960974204
intra,beh,beh,u17,u51,0.4809249549271192
intra,beh,beh,u17,u14,0.425880654840229
intra,beh,beh,u17,u04,0.723769772978706
intra,beh,beh,u17,u35,0.4448393896268071
intra,beh,beh,u22,u24,0.1207286677543869
intra,beh,beh,u22,u41,0.1360243865183013
intra,beh,beh,u22,u18,0.2014072646480755
intra,beh,beh,u22,u19,0.0435241398750094
intra,beh,beh,u22,u13,0.2942626758311066
intra,beh,beh,u59,u00,0.3513630866546309
intra,beh,beh,u59,u02,0.249788420706364
intra,beh,beh,u59,u08,0.4070267802487516
intra,beh,beh,u59,u10,0.3152050656329834
intra,beh,beh,u59,u13,0.1955105785652006
intra,beh,beh,u59,u18,0.0004776187647754
intra,beh,beh,u59,u24,0.4581808574043173
intra,beh,beh,u59,u41,0.269094570522848
intra,beh,beh,u59,u50,0.1779106243029344
intra,beh,beh,u59,u51,0.2167317822141606
intra,beh,beh,u15,u01,0.5518386312138294
intra,beh,beh,u15,u02,0.1460577343180886
intra,beh,beh,u15,u03,0.6952952701944785
intra,beh,beh,u15,u04,0.7409492304457806
intra,beh,beh,u15,u09,0.5996438483750177
intra,beh,beh,u15,u10,0.3284576900446999
intra,beh,beh,u15,u13,0.1258757553239668
intra,beh,beh,u15,u14,0.5423720699375885
intra,beh,beh,u15,u41,0.7087005777692477
intra,beh,beh,u15,u35,0.6522118228743139
intra,beh,beh,u15,u45,0.6024486220833732
intra,beh,beh,u15,u51,0.5128100514881847
intra,beh,beh,u24,u00,0.5236346925576335
intra,beh,beh,u24,u02,0.3057362362579819
intra,beh,beh,u24,u08,0.5892624714754094
intra,beh,beh,u24,u10,0.6402438691961403
intra,beh,beh,u24,u13,0.4524633404535656
intra,beh,beh,u24,u18,0.3378086399391327
intra,beh,beh,u24,u19,0.1543847379958241
intra,beh,beh,u24,u20,0.3584222005860034
intra,beh,beh,u24,u41,0.3461755396852231
intra,beh,beh,u24,u50,0.2973613467629449
intra,beh,beh,u24,u51,0.2287531157142663
intra,beh,beh,u03,u41,0.8067111184223016
intra,beh,beh,u03,u10,0.696206494744437
intra,beh,beh,u03,u20,0.6622502112241082
intra,beh,beh,u03,u04,0.6392331960106858
intra,beh,beh,u03,u09,0.5958986776719504
intra,beh,beh,u03,u51,0.5945768427758734
intra,beh,beh,u27,u20,0.4509073124640788
intra,beh,beh,u27,u51,0.4248463352101628
intra,beh,beh,u27,u41,0.3857521581083615
intra,beh,beh,u27,u35,0.3605287556873494
intra,beh,beh,u27,u45,0.2409051792189951
intra,beh,beh,u50,u00,0.5038436433118265
intra,beh,beh,u50,u02,0.2859106787247472
intra,beh,beh,u50,u13,0.3583979117909162
intra,beh,beh,u50,u20,0.2866407374496595
intra,beh,beh,u50,u35,0.3780528074576072
intra,beh,beh,u50,u41,0.1284694593191915
intra,beh,beh,u50,u45,0.174110374044135
intra,beh,beh,u50,u51,0.6022047414445476
intra,beh,beh,u10,u04,0.5320142479596945
intra,beh,beh,u10,u08,0.26913735605619
intra,beh,beh,u10,u41,0.5752696248101588
intra,beh,beh,u10,u20,0.4722905058463261
intra,beh,beh,u10,u14,0.3814905030509993
intra,beh,beh,u45,u09,0.5112850465940613
intra,beh,beh,u45,u14,0.276772063463747
intra,beh,beh,u45,u35,0.7571019805781611
intra,beh,beh,u45,u41,0.4929144341617032
intra,beh,beh,u45,u51,0.632078908619233
intra,beh,beh,u20,u13,0.1852471846954164
intra,beh,beh,u20,u14,0.4466218818782875
intra,beh,beh,u20,u18,0.2097442396656694
intra,beh,beh,u20,u19,0.092214175180714
intra,beh,beh,u20,u41,0.5592637409881832
intra,beh,beh,u20,u51,0.3405820517139314
intra,beh,beh,u41,u01,0.5071814492965884
intra,beh,beh,u41,u04,0.7146872470362738
intra,beh,beh,u41,u08,0.2263941918122959
intra,beh,beh,u41,u09,0.5352862501854881
intra,beh,beh,u41,u13,0.1623923007852086
intra,beh,beh,u41,u14,0.5602031886763219
intra,beh,beh,u41,u18,0.1325355311938265
intra,beh,beh,u41,u35,0.4815551831665478
intra,beh,beh,u41,u51,0.6161972155597888
intra,beh,beh,u00,u02,0.6246360292445883
intra,beh,beh,u00,u13,0.5885453889052281
intra,beh,beh,u00,u08,0.4667513355661857
intra,beh,beh,u00,u51,0.4120237027789877
intra,beh,beh,u00,u04,0.3684124787777643
intra,beh,beh,u18,u13,0.2472088460249615
intra,beh,beh,u18,u19,0.0534780526620381
intra,beh,beh,u01,u09,0.5812691487572731
intra,beh,beh,u01,u04,0.4932126352078966
intra,beh,beh,u08,u02,0.2295912633297683
intra,beh,beh,u08,u13,0.37583393920203
intra,beh,beh,u09,u04,0.5763896025515111
intra,beh,beh,u09,u51,0.5528177661303195
intra,beh,beh,u13,u02,0.3823952852678943
intra,beh,beh,u51,u14,0.3111459417943223
intra,beh,beh,u51,u35,0.7761267676381993
intra,beh,beh,u14,u04,0.4969220938749363
intra,edu,edu,u59,u02,1.0
intra,edu,edu,u59,u03,1.0
intra,edu,edu,u59,u04,1.0
intra,edu,edu,u59,u05,1.0
intra,edu,edu,u59,u07,1.0
intra,edu,edu,u59,u08,1.0
intra,edu,edu,u59,u09,1.0
intra,edu,edu,u59,u10,1.0
intra,edu,edu,u59,u12,1.0
intra,edu,edu,u59,u13,1.0
intra,edu,edu,u59,u14,1.0
intra,edu,edu,u59,u15,1.0
intra,edu,edu,u59,u16,1.0
intra,edu,edu,u59,u17,1.0
intra,edu,edu,u59,u18,1.0
intra,edu,edu,u59,u19,1.0
intra,edu,edu,u59,u20,1.0
intra,edu,edu,u59,u22,1.0
intra,edu,edu,u59,u23,1.0
intra,edu,edu,u59,u24,1.0
intra,edu,edu,u59,u25,1.0
intra,edu,edu,u59,u27,1.0
intra,edu,edu,u59,u30,1.0
intra,edu,edu,u59,u31,1.0
intra,edu,edu,u59,u32,1.0
intra,edu,edu,u59,u34,1.0
intra,edu,edu,u59,u35,1.0
intra,edu,edu,u59,u41,1.0
intra,edu,edu,u59,u42,1.0
intra,edu,edu,u59,u43,1.0
intra,edu,edu,u59,u44,1.0
intra,edu,edu,u59,u45,1.0
intra,edu,edu,u59,u46,1.0
intra,edu,edu,u59,u47,1.0
intra,edu,edu,u59,u49,1.0
intra,edu,edu,u59,u50,1.0
intra,edu,edu,u59,u51,1.0
intra,edu,edu,u59,u52,1.0
intra,edu,edu,u59,u53,1.0
intra,edu,edu,u59,u54,1.0
intra,edu,edu,u59,u57,1.0
intra,edu,edu,u59,u58,1.0
intra,edu,edu,u44,u02,1.0
intra,edu,edu,u44,u03,1.0
intra,edu,edu,u44,u04,1.0
intra,edu,edu,u44,u05,1.0
intra,edu,edu,u44,u07,2.0
intra,edu,edu,u44,u08,1.0
intra,edu,edu,u44,u09,1.0
intra,edu,edu,u44,u10,1.0
intra,edu,edu,u44,u12,1.0
intra,edu,edu,u44,u13,1.0
intra,edu,edu,u44,u14,1.0
intra,edu,edu,u44,u15,1.0
intra,edu,edu,u44,u16,1.0
intra,edu,edu,u44,u17,1.0
intra,edu,edu,u44,u18,1.0
intra,edu,edu,u44,u19,1.0
intra,edu,edu,u44,u20,1.0
intra,edu,edu,u44,u22,1.0
intra,edu,edu,u44,u23,1.0
intra,edu,edu,u44,u24,2.0
intra,edu,edu,u44,u25,1.0
intra,edu,edu,u44,u27,1.0
intra,edu,edu,u44,u30,1.0
intra,edu,edu,u44,u31,1.0
intra,edu,edu,u44,u32,1.0
intra,edu,edu,u44,u34,1.0
intra,edu,edu,u44,u35,1.0
intra,edu,edu,u44,u41,1.0
intra,edu,edu,u44,u42,1.0
intra,edu,edu,u44,u43,1.0
intra,edu,edu,u44,u45,1.0
intra,edu,edu,u44,u46,1.0
intra,edu,edu,u44,u47,2.0
intra,edu,edu,u44,u49,1.0
intra,edu,edu,u44,u50,2.0
intra,edu,edu,u44,u51,1.0
intra,edu,edu,u44,u52,1.0
intra,edu,edu,u44,u53,1.0
intra,edu,edu,u44,u54,1.0
intra,edu,edu,u44,u57,2.0
intra,edu,edu,u44,u58,1.0
intra,edu,edu,u15,u02,1.0
intra,edu,edu,u15,u03,1.0
intra,edu,edu,u15,u04,1.0
intra,edu,edu,u15,u05,1.0
intra,edu,edu,u15,u07,1.0
intra,edu,edu,u15,u08,1.0
intra,edu,edu,u15,u09,1.0
intra,edu,edu,u15,u10,1.0
intra,edu,edu,u15,u12,1.0
intra,edu,edu,u15,u13,1.0
intra,edu,edu,u15,u14,1.0
intra,edu,edu,u15,u16,1.0
intra,edu,edu,u15,u17,1.0
intra,edu,edu,u15,u18,1.0
intra,edu,edu,u15,u19,1.0
intra,edu,edu,u15,u20,1.0
intra,edu,edu,u15,u22,1.0
intra,edu,edu,u15,u23,1.0
intra,edu,edu,u15,u24,1.0
intra,edu,edu,u15,u25,1.0
intra,edu,edu,u15,u27,1.0
intra,edu,edu,u15,u30,1.0
intra,edu,edu,u15,u31,1.0
intra,edu,edu,u15,u32,1.0
intra,edu,edu,u15,u34,1.0
intra,edu,edu,u15,u35,1.0
intra,edu,edu,u15,u41,1.0
intra,edu,edu,u15,u42,1.0
intra,edu,edu,u15,u43,1.0
intra,edu,edu,u15,u45,1.0
intra,edu,edu,u15,u46,1.0
intra,edu,edu,u15,u47,1.0
intra,edu,edu,u15,u49,1.0
intra,edu,edu,u15,u50,1.0
intra,edu,edu,u15,u51,1.0
intra,edu,edu,u15,u52,1.0
intra,edu,edu,u15,u53,1.0
intra,edu,edu,u15,u54,1.0
intra,edu,edu,u15,u57,1.0
intra,edu,edu,u15,u58,1.0
intra,edu,edu,u24,u02,1.0
intra,edu,edu,u24,u03,1.0
intra,edu,edu,u24,u04,1.0
intra,edu,edu,u24,u05,1.0
intra,edu,edu,u24,u07,2.0
intra,edu,edu,u24,u08,1.0
intra,edu,edu,u24,u09,1.0
intra,edu,edu,u24,u10,1.0
intra,edu,edu,u24,u12,1.0
intra,edu,edu,u24,u13,1.0
intra,edu,edu,u24,u14,1.0
intra,edu,edu,u24,u16,1.0
intra,edu,edu,u24,u17,1.0
intra,edu,edu,u24,u18,1.0
intra,edu,edu,u24,u19,1.0
intra,edu,edu,u24,u20,1.0
intra,edu,edu,u24,u22,1.0
intra,edu,edu,u24,u23,1.0
intra,edu,edu,u24,u25,1.0
intra,edu,edu,u24,u27,1.0
intra,edu,edu,u24,u30,1.0
intra,edu,edu,u24,u31,1.0
intra,edu,edu,u24,u32,1.0
intra,edu,edu,u24,u34,1.0
intra,edu,edu,u24,u35,1.0
intra,edu,edu,u24,u41,1.0
intra,edu,edu,u24,u42,1.0
intra,edu,edu,u24,u43,1.0
intra,edu,edu,u24,u45,1.0
intra,edu,edu,u24,u46,1.0
intra,edu,edu,u24,u47,2.0
intra,edu,edu,u24,u49,1.0
intra,edu,edu,u24,u50,2.0
intra,edu,edu,u24,u51,1.0
intra,edu,edu,u24,u52,1.0
intra,edu,edu,u24,u53,1.0
intra,edu,edu,u24,u54,1.0
intra,edu,edu,u24,u57,2.0
intra,edu,edu,u24,u58,1.0
intra,edu,edu,u30,u02,1.0
intra,edu,edu,u30,u03,1.0
intra,edu,edu,u30,u04,1.0
intra,edu,edu,u30,u05,2.0
intra,edu,edu,u30,u07,1.0
intra,edu,edu,u30,u08,1.0
intra,edu,edu,u30,u09,1.0
intra,edu,edu,u30,u10,2.0
intra,edu,edu,u30,u12,2.0
intra,edu,edu,u30,u13,1.0
intra,edu,edu,u30,u14,1.0
intra,edu,edu,u30,u16,1.0
intra,edu,edu,u30,u17,1.0
intra,edu,edu,u30,u18,1.0
intra,edu,edu,u30,u19,2.0
intra,edu,edu,u30,u20,1.0
intra,edu,edu,u30,u22,2.0
intra,edu,edu,u30,u23,1.0
intra,edu,edu,u30,u25,1.0
intra,edu,edu,u30,u27,1.0
intra,edu,edu,u30,u31,2.0
intra,edu,edu,u30,u32,1.0
intra,edu,edu,u30,u34,1.0
intra,edu,edu,u30,u35,1.0
intra,edu,edu,u30,u41,2.0
intra,edu,edu,u30,u42,1.0
intra,edu,edu,u30,u43,1.0
intra,edu,edu,u30,u45,1.0
intra,edu,edu,u30,u46,2.0
intra,edu,edu,u30,u47,1.0
intra,edu,edu,u30,u49,1.0
intra,edu,edu,u30,u50,1.0
intra,edu,edu,u30,u51,1.0
intra,edu,edu,u30,u52,2.0
intra,edu,edu,u30,u53,1.0
intra,edu,edu,u30,u54,1.0
intra,edu,edu,u30,u57,1.0
intra,edu,edu,u30,u58,1.0
intra,edu,edu,u32,u02,1.0
intra,edu,edu,u32,u03,1.0
intra,edu,edu,u32,u04,1.0
intra,edu,edu,u32,u05,1.0
intra,edu,edu,u32,u07,1.0
intra,edu,edu,u32,u08,1.0
intra,edu,edu,u32,u09,1.0
intra,edu,edu,u32,u10,1.0
intra,edu,edu,u32,u12,1.0
intra,edu,edu,u32,u13,1.0
intra,edu,edu,u32,u14,1.0
intra,edu,edu,u32,u16,1.0
intra,edu,edu,u32,u17,1.0
intra,edu,edu,u32,u18,1.0
intra,edu,edu,u32,u19,1.0
intra,edu,edu,u32,u20,1.0
intra,edu,edu,u32,u22,1.0
intra,edu,edu,u32,u23,1.0
intra,edu,edu,u32,u25,1.0
intra,edu,edu,u32,u27,1.0
intra,edu,edu,u32,u31,1.0
intra,edu,edu,u32,u34,1.0
intra,edu,edu,u32,u35,1.0
intra,edu,edu,u32,u41,1.0
intra,edu,edu,u32,u42,1.0
intra,edu,edu,u32,u43,1.0
intra,edu,edu,u32,u45,1.0
intra,edu,edu,u32,u46,1.0
intra,edu,edu,u32,u47,1.0
intra,edu,edu,u32,u49,1.0
intra,edu,edu,u32,u50,1.0
intra,edu,edu,u32,u51,1.0
intra,edu,edu,u32,u52,1.0
intra,edu,edu,u32,u53,1.0
intra,edu,edu,u32,u54,2.0
intra,edu,edu,u32,u57,1.0
intra,edu,edu,u32,u58,1.0
intra,edu,edu,u03,u02,1.0
intra,edu,edu,u03,u04,1.0
intra,edu,edu,u03,u05,1.0
intra,edu,edu,u03,u07,1.0
intra,edu,edu,u03,u08,1.0
intra,edu,edu,u03,u09,1.0
intra,edu,edu,u03,u10,1.0
intra,edu,edu,u03,u12,1.0
intra,edu,edu,u03,u13,1.0
intra,edu,edu,u03,u14,1.0
intra,edu,edu,u03,u16,1.0
intra,edu,edu,u03,u17,1.0
intra,edu,edu,u03,u18,1.0
intra,edu,edu,u03,u19,1.0
intra,edu,edu,u03,u20,1.0
intra,edu,edu,u03,u22,1.0
intra,edu,edu,u03,u23,1.0
intra,edu,edu,u03,u25,1.0
intra,edu,edu,u03,u27,1.0
intra,edu,edu,u03,u31,1.0
intra,edu,edu,u03,u34,1.0
intra,edu,edu,u03,u35,1.0
intra,edu,edu,u03,u41,1.0
intra,edu,edu,u03,u42,1.0
intra,edu,edu,u03,u43,1.0
intra,edu,edu,u03,u45,1.0
intra,edu,edu,u03,u46,1.0
intra,edu,edu,u03,u47,1.0
intra,edu,edu,u03,u49,1.0
intra,edu,edu,u03,u50,1.0
intra,edu,edu,u03,u51,1.0
intra,edu,edu,u03,u52,1.0
intra,edu,edu,u03,u53,1.0
intra,edu,edu,u03,u54,1.0
intra,edu,edu,u03,u57,1.0
intra,edu,edu,u03,u58,1.0
intra,edu,edu,u47,u02,1.0
intra,edu,edu,u47,u04,1.0
intra,edu,edu,u47,u05,1.0
intra,edu,edu,u47,u07,2.0
intra,edu,edu,u47,u08,1.0
intra,edu,edu,u47,u09,1.0
intra,edu,edu,u47,u10,1.0
intra,edu,edu,u47,u12,1.0
intra,edu,edu,u47,u13,1.0
intra,edu,edu,u47,u14,1.0
intra,edu,edu,u47,u16,1.0
intra,edu,edu,u47,u17,1.0
intra,edu,edu,u47,u18,1.0
intra,edu,edu,u47,u19,1.0
intra,edu,edu,u47,u20,1.0
intra,edu,edu,u47,u22,1.0
intra,edu,edu,u47,u23,1.0
intra,edu,edu,u47,u25,1.0
intra,edu,edu,u47,u27,1.0
intra,edu,edu,u47,u31,1.0
intra,edu,edu,u47,u34,1.0
intra,edu,edu,u47,u35,1.0
intra,edu,edu,u47,u41,1.0
intra,edu,edu,u47,u42,1.0
intra,edu,edu,u47,u43,1.0
intra,edu,edu,u47,u45,1.0
intra,edu,edu,u47,u46,1.0
intra,edu,edu,u47,u49,1.0
intra,edu,edu,u47,u50,2.0
intra,edu,edu,u47,u51,1.0
intra,edu,edu,u47,u52,1.0
intra,edu,edu,u47,u53,1.0
intra,edu,edu,u47,u54,1.0
intra,edu,edu,u47,u57,2.0
intra,edu,edu,u47,u58,1.0
intra,edu,edu,u27,u02,1.0
intra,edu,edu,u27,u04,1.0
intra,edu,edu,u27,u05,1.0
intra,edu,edu,u27,u07,1.0
intra,edu,edu,u27,u08,1.0
intra,edu,edu,u27,u09,1.0
intra,edu,edu,u27,u10,1.0
intra,edu,edu,u27,u12,1.0
intra,edu,edu,u27,u13,1.0
intra,edu,edu,u27,u14,1.0
intra,edu,edu,u27,u16,1.0
intra,edu,edu,u27,u17,1.0
intra,edu,edu,u27,u18,1.0
intra,edu,edu,u27,u19,1.0
intra,edu,edu,u27,u20,1.0
intra,edu,edu,u27,u22,1.0
intra,edu,edu,u27,u23,1.0
intra,edu,edu,u27,u25,1.0
intra,edu,edu,u27,u31,1.0
intra,edu,edu,u27,u34,1.0
intra,edu,edu,u27,u35,1.0
intra,edu,edu,u27,u41,1.0
intra,edu,edu,u27,u42,1.0
intra,edu,edu,u27,u43,1.0
intra,edu,edu,u27,u45,1.0
intra,edu,edu,u27,u46,1.0
intra,edu,edu,u27,u49,1.0
intra,edu,edu,u27,u50,1.0
intra,edu,edu,u27,u51,1.0
intra,edu,edu,u27,u52,1.0
intra,edu,edu,u27,u53,1.0
intra,edu,edu,u27,u54,1.0
intra,edu,edu,u27,u57,1.0
intra,edu,edu,u27,u58,1.0
intra,edu,edu,u12,u02,1.0
intra,edu,edu,u12,u04,1.0
intra,edu,edu,u12,u05,2.0
intra,edu,edu,u12,u07,1.0
intra,edu,edu,u12,u08,2.0
intra,edu,edu,u12,u09,1.0
intra,edu,edu,u12,u10,2.0
intra,edu,edu,u12,u13,1.0
intra,edu,edu,u12,u14,1.0
intra,edu,edu,u12,u16,1.0
intra,edu,edu,u12,u17,2.0
intra,edu,edu,u12,u18,3.0
intra,edu,edu,u12,u19,2.0
intra,edu,edu,u12,u20,1.0
intra,edu,edu,u12,u22,2.0
intra,edu,edu,u12,u23,1.0
intra,edu,edu,u12,u25,1.0
intra,edu,edu,u12,u31,1.0
intra,edu,edu,u12,u34,1.0
intra,edu,edu,u12,u35,1.0
intra,edu,edu,u12,u41,2.0
intra,edu,edu,u12,u42,1.0
intra,edu,edu,u12,u43,1.0
intra,edu,edu,u12,u45,1.0
intra,edu,edu,u12,u46,2.0
intra,edu,edu,u12,u49,1.0
intra,edu,edu,u12,u50,1.0
intra,edu,edu,u12,u51,1.0
intra,edu,edu,u12,u52,2.0
intra,edu,edu,u12,u53,2.0
intra,edu,edu,u12,u54,1.0
intra,edu,edu,u12,u57,1.0
intra,edu,edu,u12,u58,1.0
intra,edu,edu,u50,u02,1.0
intra,edu,edu,u50,u04,1.0
intra,edu,edu,u50,u05,1.0
intra,edu,edu,u50,u07,2.0
intra,edu,edu,u50,u08,1.0
intra,edu,edu,u50,u09,1.0
intra,edu,edu,u50,u10,1.0
intra,edu,edu,u50,u13,1.0
intra,edu,edu,u50,u14,1.0
intra,edu,edu,u50,u16,1.0
intra,edu,edu,u50,u17,1.0
intra,edu,edu,u50,u18,1.0
intra,edu,edu,u50,u19,1.0
intra,edu,edu,u50,u20,1.0
intra,edu,edu,u50,u22,1.0
intra,edu,edu,u50,u23,1.0
intra,edu,edu,u50,u25,1.0
intra,edu,edu,u50,u31,1.0
intra,edu,edu,u50,u34,1.0
intra,edu,edu,u50,u35,1.0
intra,edu,edu,u50,u41,1.0
intra,edu,edu,u50,u42,1.0
intra,edu,edu,u50,u43,1.0
intra,edu,edu,u50,u45,1.0
intra,edu,edu,u50,u46,1.0
intra,edu,edu,u50,u49,1.0
intra,edu,edu,u50,u51,1.0
intra,edu,edu,u50,u52,1.0
intra,edu,edu,u50,u53,1.0
intra,edu,edu,u50,u54,1.0
intra,edu,edu,u50,u57,2.0
intra,edu,edu,u50,u58,1.0
intra,edu,edu,u25,u02,1.0
intra,edu,edu,u25,u04,1.0
intra,edu,edu,u25,u05,1.0
intra,edu,edu,u25,u07,1.0
intra,edu,edu,u25,u08,1.0
intra,edu,edu,u25,u09,1.0
intra,edu,edu,u25,u10,1.0
intra,edu,edu,u25,u13,1.0
intra,edu,edu,u25,u14,1.0
intra,edu,edu,u25,u16,1.0
intra,edu,edu,u25,u17,1.0
intra,edu,edu,u25,u18,1.0
intra,edu,edu,u25,u19,1.0
intra,edu,edu,u25,u20,1.0
intra,edu,edu,u25,u22,1.0
intra,edu,edu,u25,u23,1.0
intra,edu,edu,u25,u31,1.0
intra,edu,edu,u25,u34,1.0
intra,edu,edu,u25,u35,1.0
intra,edu,edu,u25,u41,1.0
intra,edu,edu,u25,u42,1.0
intra,edu,edu,u25,u43,1.0
intra,edu,edu,u25,u45,1.0
intra,edu,edu,u25,u46,1.0
intra,edu,edu,u25,u49,1.0
intra,edu,edu,u25,u51,1.0
intra,edu,edu,u25,u52,1.0
intra,edu,edu,u25,u53,1.0
intra,edu,edu,u25,u54,1.0
intra,edu,edu,u25,u57,1.0
intra,edu,edu,u25,u58,1.0
intra,edu,edu,u10,u02,1.0
intra,edu,edu,u10,u04,1.0
intra,edu,edu,u10,u05,2.0
intra,edu,edu,u10,u07,1.0
intra,edu,edu,u10,u08,1.0
intra,edu,edu,u10,u09,1.0
intra,edu,edu,u10,u13,1.0
intra,edu,edu,u10,u14,1.0
intra,edu,edu,u10,u16,1.0
intra,edu,edu,u10,u17,1.0
intra,edu,edu,u10,u18,1.0
intra,edu,edu,u10,u19,2.0
intra,edu,edu,u10,u20,1.0
intra,edu,edu,u10,u22,2.0
intra,edu,edu,u10,u23,1.0
intra,edu,edu,u10,u31,1.0
intra,edu,edu,u10,u34,1.0
intra,edu,edu,u10,u35,1.0
intra,edu,edu,u10,u41,2.0
intra,edu,edu,u10,u42,1.0
intra,edu,edu,u10,u43,1.0
intra,edu,edu,u10,u45,1.0
intra,edu,edu,u10,u46,2.0
intra,edu,edu,u10,u49,1.0
intra,edu,edu,u10,u51,1.0
intra,edu,edu,u10,u52,2.0
intra,edu,edu,u10,u53,1.0
intra,edu,edu,u10,u54,1.0
intra,edu,edu,u10,u57,1.0
intra,edu,edu,u10,u58,1.0
intra,edu,edu,u53,u02,1.0
intra,edu,edu,u53,u04,1.0
intra,edu,edu,u53,u05,1.0
intra,edu,edu,u53,u07,1.0
intra,edu,edu,u53,u08,2.0
intra,edu,edu,u53,u09,1.0
intra,edu,edu,u53,u13,1.0
intra,edu,edu,u53,u14,1.0
intra,edu,edu,u53,u16,1.0
intra,edu,edu,u53,u17,2.0
intra,edu,edu,u53,u18,2.0
intra,edu,edu,u53,u19,1.0
intra,edu,edu,u53,u20,1.0
intra,edu,edu,u53,u22,1.0
intra,edu,edu,u53,u23,1.0
intra,edu,edu,u53,u31,1.0
intra,edu,edu,u53,u34,1.0
intra,edu,edu,u53,u35,1.0
intra,edu,edu,u53,u41,1.0
intra,edu,edu,u53,u42,1.0
intra,edu,edu,u53,u43,1.0
intra,edu,edu,u53,u45,1.0
intra,edu,edu,u53,u46,1.0
intra,edu,edu,u53,u49,1.0
intra,edu,edu,u53,u51,1.0
intra,edu,edu,u53,u52,1.0
intra,edu,edu,u53,u54,1.0
intra,edu,edu,u53,u57,1.0
intra,edu,edu,u53,u58,1.0
intra,edu,edu,u23,u02,1.0
intra,edu,edu,u23,u04,1.0
intra,edu,edu,u23,u05,1.0
intra,edu,edu,u23,u07,1.0
intra,edu,edu,u23,u08,1.0
intra,edu,edu,u23,u09,1.0
intra,edu,edu,u23,u13,2.0
intra,edu,edu,u23,u14,1.0
intra,edu,edu,u23,u16,1.0
intra,edu,edu,u23,u17,1.0
intra,edu,edu,u23,u18,1.0
intra,edu,edu,u23,u19,1.0
intra,edu,edu,u23,u20,2.0
intra,edu,edu,u23,u22,1.0
intra,edu,edu,u23,u31,1.0
intra,edu,edu,u23,u34,2.0
intra,edu,edu,u23,u35,2.0
intra,edu,edu,u23,u41,1.0
intra,edu,edu,u23,u42,2.0
intra,edu,edu,u23,u43,1.0
intra,edu,edu,u23,u45,2.0
intra,edu,edu,u23,u46,1.0
intra,edu,edu,u23,u49,1.0
intra,edu,edu,u23,u51,2.0
intra,edu,edu,u23,u52,1.0
intra,edu,edu,u23,u54,1.0
intra,edu,edu,u23,u57,1.0
intra,edu,edu,u23,u58,2.0
intra,edu,edu,u42,u02,1.0
intra,edu,edu,u42,u04,1.0
intra,edu,edu,u42,u05,1.0
intra,edu,edu,u42,u07,1.0
intra,edu,edu,u42,u08,1.0
intra,edu,edu,u42,u09,1.0
intra,edu,edu,u42,u13,2.0
intra,edu,edu,u42,u14,1.0
intra,edu,edu,u42,u16,1.0
intra,edu,edu,u42,u17,1.0
intra,edu,edu,u42,u18,1.0
intra,edu,edu,u42,u19,1.0
intra,edu,edu,u42,u20,2.0
intra,edu,edu,u42,u22,1.0
intra,edu,edu,u42,u31,1.0
intra,edu,edu,u42,u34,2.0
intra,edu,edu,u42,u35,2.0
intra,edu,edu,u42,u41,1.0
intra,edu,edu,u42,u43,1.0
intra,edu,edu,u42,u45,2.0
intra,edu,edu,u42,u46,1.0
intra,edu,edu,u42,u49,1.0
intra,edu,edu,u42,u51,2.0
intra,edu,edu,u42,u52,1.0
intra,edu,edu,u42,u54,1.0
intra,edu,edu,u42,u57,1.0
intra,edu,edu,u42,u58,2.0
intra,edu,edu,u45,u02,1.0
intra,edu,edu,u45,u04,1.0
intra,edu,edu,u45,u05,1.0
intra,edu,edu,u45,u07,1.0
intra,edu,edu,u45,u08,1.0
intra,edu,edu,u45,u09,1.0
intra,edu,edu,u45,u13,2.0
intra,edu,edu,u45,u14,1.0
intra,edu,edu,u45,u16,1.0
intra,edu,edu,u45,u17,1.0
intra,edu,edu,u45,u18,1.0
intra,edu,edu,u45,u19,1.0
intra,edu,edu,u45,u20,2.0
intra,edu,edu,u45,u22,1.0
intra,edu,edu,u45,u31,1.0
intra,edu,edu,u45,u34,2.0
intra,edu,edu,u45,u35,2.0
intra,edu,edu,u45,u41,1.0
intra,edu,edu,u45,u43,1.0
intra,edu,edu,u45,u46,1.0
intra,edu,edu,u45,u49,1.0
intra,edu,edu,u45,u51,2.0
intra,edu,edu,u45,u52,1.0
intra,edu,edu,u45,u54,1.0
intra,edu,edu,u45,u57,1.0
intra,edu,edu,u45,u58,2.0
intra,edu,edu,u07,u02,2.0
intra,edu,edu,u07,u31,2.0
intra,edu,edu,u07,u04,1.0
intra,edu,edu,u07,u05,1.0
intra,edu,edu,u07,u08,1.0
intra,edu,edu,u07,u09,1.0
intra,edu,edu,u07,u13,1.0
intra,edu,edu,u07,u14,1.0
intra,edu,edu,u07,u16,1.0
intra,edu,edu,u07,u17,1.0
intra,edu,edu,u07,u18,1.0
intra,edu,edu,u07,u19,1.0
intra,edu,edu,u07,u20,1.0
intra,edu,edu,u07,u22,1.0
