type,src_layer,dst_layer,u,v,weight
intra,phy,phy,u49,u07,0.03636363636363636
intra,phy,phy,u49,u08,0.03636363636363636
intra,phy,phy,u49,u09,0.03636363636363636
intra,phy,phy,u49,u10,0.2727272727272727
intra,phy,phy,u49,u12,0.01818181818181818
intra,phy,phy,u49,u14,0.09090909090909091
intra,phy,phy,u49,u15,0.43636363636363634
intra,phy,phy,u49,u16,0.18181818181818182
intra,phy,phy,u49,u18,0.07272727272727272
intra,phy,phy,u49,u19,0.2727272727272727
intra,phy,phy,u49,u22,0.2
intra,phy,phy,u49,u24,0.01818181818181818
intra,phy,phy,u49,u25,0.16363636363636364
intra,phy,phy,u49,u27,0.05454545454545454
intra,phy,phy,u49,u30,0.36363636363636365
intra,phy,phy,u49,u32,0.05454545454545454
intra,phy,phy,u49,u33,0.21818181818181817
intra,phy,phy,u49,u43,0.2909090909090909
intra,phy,phy,u49,u46,0.32727272727272727
intra,phy,phy,u49,u54,0.09090909090909091
intra,phy,phy,u49,u57,0.2
intra,phy,phy,u49,u59,0.45454545454545453
intra,phy,phy,u54,u01,0.14545454545454545
intra,phy,phy,u54,u02,0.2545454545454545
intra,phy,phy,u54,u04,0.23636363636363636
intra,phy,phy,u54,u05,0.23636363636363636
intra,phy,phy,u54,u07,0.14545454545454545
intra,phy,phy,u54,u08,0.2
intra,phy,phy,u54,u09,0.16363636363636364
intra,phy,phy,u54,u10,0.03636363636363636
intra,phy,phy,u54,u12,0.03636363636363636
intra,phy,phy,u54,u14,0.16363636363636364
intra,phy,phy,u54,u15,0.2
intra,phy,phy,u54,u16,0.18181818181818182
intra,phy,phy,u54,u18,0.14545454545454545
intra,phy,phy,u54,u19,0.09090909090909091
intra,phy,phy,u54,u22,0.12727272727272726
intra,phy,phy,u54,u24,0.16363636363636364
intra,phy,phy,u54,u25,0.07272727272727272
intra,phy,phy,u54,u27,0.16363636363636364
intra,phy,phy,u54,u30,0.43636363636363634
intra,phy,phy,u54,u32,0.05454545454545454
intra,phy,phy,u54,u43,0.10909090909090909
intra,phy,phy,u54,u46,0.16363636363636364
intra,phy,phy,u54,u49,0.09090909090909091
intra,phy,phy,u54,u57,0.16363636363636364
intra,phy,phy,u54,u59,0.2
intra,phy,phy,u57,u01,0.12727272727272726
intra,phy,phy,u57,u02,0.8909090909090909
intra,phy,phy,u57,u04,0.6181818181818182
intra,phy,phy,u57,u05,0.2545454545454545
intra,phy,phy,u57,u07,0.6545454545454545
intra,phy,phy,u57,u08,0.05454545454545454
intra,phy,phy,u57,u09,0.6727272727272727
intra,phy,phy,u57,u10,0.2727272727272727
intra,phy,phy,u57,u14,0.01818181818181818
intra,phy,phy,u57,u15,0.34545454545454546
intra,phy,phy,u57,u16,0.7636363636363637
intra,phy,phy,u57,u18,0.18181818181818182
intra,phy,phy,u57,u19,0.21818181818181817
intra,phy,phy,u57,u22,0.38181818181818183
intra,phy,phy,u57,u24,0.2545454545454545
intra,phy,phy,u57,u25,0.16363636363636364
intra,phy,phy,u57,u27,0.2909090909090909
intra,phy,phy,u57,u30,0.45454545454545453
intra,phy,phy,u57,u32,0.18181818181818182
intra,phy,phy,u57,u33,0.14545454545454545
intra,phy,phy,u57,u43,0.3090909090909091
intra,phy,phy,u57,u46,0.2727272727272727
intra,phy,phy,u57,u49,0.2
intra,phy,phy,u57,u54,0.16363636363636364
intra,phy,phy,u57,u59,0.36363636363636365
intra,phy,phy,u59,u01,0.23636363636363636
intra,phy,phy,u59,u02,0.41818181818181815
intra,phy,phy,u59,u04,0.2909090909090909
intra,phy,phy,u59,u05,0.14545454545454545
intra,phy,phy,u59,u07,0.2545454545454545
intra,phy,phy,u59,u08,0.12727272727272726
intra,phy,phy,u59,u09,0.38181818181818183
intra,phy,phy,u59,u10,0.16363636363636364
intra,phy,phy,u59,u12,0.07272727272727272
intra,phy,phy,u59,u14,0.14545454545454545
intra,phy,phy,u59,u15,0.5454545454545454
intra,phy,phy,u59,u16,0.4909090909090909
intra,phy,phy,u59,u18,0.18181818181818182
intra,phy,phy,u59,u19,0.14545454545454545
intra,phy,phy,u59,u22,0.34545454545454546
intra,phy,phy,u59,u24,0.21818181818181817
intra,phy,phy,u59,u25,0.2545454545454545
intra,phy,phy,u59,u27,0.18181818181818182
intra,phy,phy,u59,u30,0.34545454545454546
intra,phy,phy,u59,u32,0.18181818181818182
intra,phy,phy,u59,u33,0.05454545454545454
intra,phy,phy,u59,u36,0.01818181818181818
intra,phy,phy,u59,u43,0.509090909090909
intra,phy,phy,u59,u46,0.32727272727272727
intra,phy,phy,u59,u47,0.03636363636363636
intra,phy,phy,u59,u49,0.45454545454545453
intra,phy,phy,u59,u54,0.2
intra,phy,phy,u59,u57,0.36363636363636365
intra,beh,beh,u00,u02,0.6246360292445883
intra,beh,beh,u00,u04,0.3684124787777643
intra,beh,beh,u00,u08,0.4667513355661857
intra,beh,beh,u00,u12,0.7083444209810587
intra,beh,beh,u00,u13,0.5885453889052281
intra,beh,beh,u00,u24,0.5236346925576335
intra,beh,beh,u00,u30,0.34680221607124134
intra,beh,beh,u00,u50,0.5038436433118265
intra,beh,beh,u00,u51,0.4120237027789877
intra,beh,beh,u00,u59,0.3513630866546309
intra,beh,beh,u01,u04,0.4932126352078966
intra,beh,beh,u01,u05,0.5088488345342194
intra,beh,beh,u01,u09,0.5812691487572731
intra,beh,beh,u01,u15,0.5518386312138294
intra,beh,beh,u01,u16,0.473681920853061
intra,beh,beh,u01,u17,0.48918859609742044
intra,beh,beh,u01,u32,0.5838566035434741
intra,beh,beh,u01,u34,0.5991296350469073
intra,beh,beh,u01,u41,0.5071814492965884
intra,beh,beh,u01,u42,0.47086407282215964
intra,beh,beh,u02,u00,0.6246360292445883
intra,beh,beh,u02,u08,0.22959126332976837
intra,beh,beh,u02,u12,0.6288409005829608
intra,beh,beh,u02,u13,0.38239528526789435
intra,beh,beh,u02,u15,0.1460577343180886
intra,beh,beh,u02,u24,0.30573623625798196
intra,beh,beh,u02,u31,0.19039427978300758
intra,beh,beh,u02,u44,0.14944174719865144
intra,beh,beh,u02,u46,0.29063001111500897
intra,beh,beh,u02,u50,0.2859106787247472
intra,beh,beh,u02,u59,0.24978842070636406
intra,beh,beh,u03,u04,0.6392331960106858
intra,beh,beh,u03,u05,0.6305314498739912
intra,beh,beh,u03,u09,0.5958986776719504
intra,beh,beh,u03,u10,0.696206494744437
intra,beh,beh,u03,u15,0.6952952701944785
intra,beh,beh,u03,u16,0.5591621374007378
intra,beh,beh,u03,u20,0.6622502112241082
intra,beh,beh,u03,u30,0.5542160669288064
intra,beh,beh,u03,u41,0.8067111184223016
intra,beh,beh,u03,u51,0.5945768427758734
intra,beh,beh,u04,u00,0.3684124787777643
intra,beh,beh,u04,u01,0.4932126352078966
intra,beh,beh,u04,u03,0.6392331960106858
intra,beh,beh,u04,u05,0.5819406906699467
intra,beh,beh,u04,u09,0.5763896025515111
intra,beh,beh,u04,u10,0.5320142479596945
intra,beh,beh,u04,u14,0.4969220938749363
intra,beh,beh,u04,u15,0.7409492304457806
intra,beh,beh,u04,u17,0.723769772978706
intra,beh,beh,u04,u30,0.5648944306498058
intra,beh,beh,u04,u32,0.7328180281855816
intra,beh,beh,u04,u34,0.7222946179792116
intra,beh,beh,u04,u41,0.7146872470362738
intra,beh,beh,u05,u01,0.5088488345342194
intra,beh,beh,u05,u03,0.6305314498739912
intra,beh,beh,u05,u04,0.5819406906699467
intra,beh,beh,u05,u09,0.640277019026771
intra,beh,beh,u05,u15,0.6828040993425029
intra,beh,beh,u05,u16,0.5050781605973661
intra,beh,beh,u05,u32,0.6100305620212378
intra,beh,beh,u05,u34,0.685901505260022
intra,beh,beh,u05,u35,0.6390043983181204
intra,beh,beh,u05,u41,0.6469474664042075
intra,beh,beh,u05,u42,0.6720060708802271
intra,beh,beh,u05,u45,0.572263377950415
intra,beh,beh,u05,u51,0.5483890497973218
intra,beh,beh,u07,u09,0.5410020655742838
intra,beh,beh,u07,u14,0.3441832393400291
intra,beh,beh,u07,u15,0.4082832222705715
intra,beh,beh,u07,u16,0.46519698141337706
intra,beh,beh,u07,u17,0.3344760263950691
intra,beh,beh,u07,u20,0.46792506453711785
intra,beh,beh,u07,u32,0.4097780506271539
intra,beh,beh,u07,u34,0.3893268290668221
intra,beh,beh,u07,u41,0.464976317879491
intra,beh,beh,u07,u43,0.41711172325583445
intra,beh,beh,u08,u00,0.4667513355661857
intra,beh,beh,u08,u02,0.22959126332976837
intra,beh,beh,u08,u10,0.26913735605619005
intra,beh,beh,u08,u12,0.6002703915271561
intra,beh,beh,u08,u13,0.37583393920203007
intra,beh,beh,u08,u24,0.5892624714754094
intra,beh,beh,u08,u30,0.13423076499617842
intra,beh,beh,u08,u41,0.2263941918122959
intra,beh,beh,u08,u46,0.2872346467853058
intra,beh,beh,u08,u49,0.293892391544939
intra,beh,beh,u08,u56,0.2052107209011799
intra,beh,beh,u08,u59,0.4070267802487516
intra,beh,beh,u09,u01,0.5812691487572731
intra,beh,beh,u09,u03,0.5958986776719504
intra,beh,beh,u09,u04,0.5763896025515111
intra,beh,beh,u09,u05,0.640277019026771
intra,beh,beh,u09,u07,0.5410020655742838
intra,beh,beh,u09,u15,0.5996438483750177
intra,beh,beh,u09,u16,0.5668752131112627
intra,beh,beh,u09,u32,0.7131511356548095
intra,beh,beh,u09,u34,0.5620314194877768
intra,beh,beh,u09,u41,0.5352862501854881
intra,beh,beh,u09,u42,0.5628224801133417
intra,beh,beh,u09,u43,0.593608539920813
intra,beh,beh,u09,u45,0.5112850465940613
intra,beh,beh,u09,u47,0.5768846590586937
intra,beh,beh,u09,u51,0.5528177661303195
intra,beh,beh,u10,u03,0.696206494744437
intra,beh,beh,u10,u04,0.5320142479596945
intra,beh,beh,u10,u08,0.26913735605619005
intra,beh,beh,u10,u14,0.38149050305099935
intra,beh,beh,u10,u15,0.32845769004469993
intra,beh,beh,u10,u17,0.36194367454657517
intra,beh,beh,u10,u20,0.47229050584632615
intra,beh,beh,u10,u24,0.6402438691961403
intra,beh,beh,u10,u30,0.4732005794796065
intra,beh,beh,u10,u36,0.3630835760644792
intra,beh,beh,u10,u41,0.5752696248101588
intra,beh,beh,u10,u49,0.3336611392263557
intra,beh,beh,u10,u59,0.3152050656329834
intra,beh,beh,u12,u00,0.7083444209810587
intra,beh,beh,u12,u02,0.6288409005829608
intra,beh,beh,u12,u08,0.6002703915271561
intra,beh,beh,u12,u13,0.6113971870124535
intra,beh,beh,u12,u15,0.19915000135206457
intra,beh,beh,u12,u18,0.19061840711552663
intra,beh,beh,u12,u24,0.47778817992035805
intra,beh,beh,u12,u31,0.24239381003062338
intra,beh,beh,u12,u41,0.27290758847101787
intra,beh,beh,u12,u46,0.34560538222965753
intra,beh,beh,u12,u50,0.24691967774970158
intra,beh,beh,u12,u51,0.16933814975017847
intra,beh,beh,u12,u59,0.4049756166955088
intra,beh,beh,u13,u00,0.5885453889052281
intra,beh,beh,u13,u02,0.38239528526789435
intra,beh,beh,u13,u08,0.37583393920203007
intra,beh,beh,u13,u12,0.6113971870124535
intra,beh,beh,u13,u15,0.1258757553239668
intra,beh,beh,u13,u18,0.24720884602496151
intra,beh,beh,u13,u20,0.18524718469541646
intra,beh,beh,u13,u22,0.29426267583110666
intra,beh,beh,u13,u24,0.4524633404535656
intra,beh,beh,u13,u30,0.16585386041701525
intra,beh,beh,u13,u41,0.1623923007852086
intra,beh,beh,u13,u50,0.35839791179091623
intra,beh,beh,u13,u53,0.22898884176229975
intra,beh,beh,u13,u59,0.19551057856520065
intra,beh,beh,u14,u04,0.4969220938749363
intra,beh,beh,u14,u07,0.3441832393400291
intra,beh,beh,u14,u10,0.38149050305099935
intra,beh,beh,u14,u15,0.5423720699375885
intra,beh,beh,u14,u16,0.5387739046955946
intra,beh,beh,u14,u17,0.425880654840229
intra,beh,beh,u14,u20,0.44662188187828755
intra,beh,beh,u14,u30,0.4399804384324624
intra,beh,beh,u14,u32,0.44200873398892965
intra,beh,beh,u14,u34,0.37261262448654725
intra,beh,beh,u14,u41,0.5602031886763219
intra,beh,beh,u14,u45,0.276772063463747
intra,beh,beh,u14,u51,0.3111459417943223
intra,beh,beh,u15,u01,0.5518386312138294
intra,beh,beh,u15,u02,0.1460577343180886
intra,beh,beh,u15,u03,0.6952952701944785
intra,beh,beh,u15,u04,0.7409492304457806
intra,beh,beh,u15,u05,0.6828040993425029
intra,beh,beh,u15,u07,0.4082832222705715
intra,beh,beh,u15,u09,0.5996438483750177
intra,beh,beh,u15,u10,0.32845769004469993
intra,beh,beh,u15,u12,0.19915000135206457
intra,beh,beh,u15,u13,0.1258757553239668
intra,beh,beh,u15,u14,0.5423720699375885
intra,beh,beh,u15,u16,0.573988007552871
intra,beh,beh,u15,u17,0.7466783237605674
intra,beh,beh,u15,u30,0.5474040526248544
intra,beh,beh,u15,u32,0.698237782856224
intra,beh,beh,u15,u34,0.8053246803743692
intra,beh,beh,u15,u35,0.6522118228743139
intra,beh,beh,u15,u41,0.7087005777692477
intra,beh,beh,u15,u42,0.701871677605588
intra,beh,beh,u15,u45,0.6024486220833732
intra,beh,beh,u15,u51,0.5128100514881847
intra,beh,beh,u16,u01,0.473681920853061
intra,beh,beh,u16,u03,0.5591621374007378
intra,beh,beh,u16,u05,0.5050781605973661
intra,beh,beh,u16,u07,0.46519698141337706
intra,beh,beh,u16,u09,0.5668752131112627
intra,beh,beh,u16,u14,0.5387739046955946
intra,beh,beh,u16,u15,0.573988007552871
intra,beh,beh,u16,u17,0.4751239540137869
intra,beh,beh,u16,u20,0.3948744340796345
intra,beh,beh,u16,u30,0.453635137816995
intra,beh,beh,u16,u32,0.5620493254115055
intra,beh,beh,u16,u34,0.5235896901558386
intra,beh,beh,u16,u35,0.5242411618511881
intra,beh,beh,u16,u41,0.6163918757199367
intra,beh,beh,u16,u42,0.5299879269491065
intra,beh,beh,u16,u45,0.46922223549964204
intra,beh,beh,u16,u51,0.5526565963644664
intra,beh,beh,u17,u01,0.48918859609742044
intra,beh,beh,u17,u04,0.723769772978706
intra,beh,beh,u17,u07,0.3344760263950691
intra,beh,beh,u17,u10,0.36194367454657517
intra,beh,beh,u17,u14,0.425880654840229
intra,beh,beh,u17,u15,0.7466783237605674
intra,beh,beh,u17,u16,0.4751239540137869
intra,beh,beh,u17,u25,0.32423002270719686
intra,beh,beh,u17,u30,0.5399267017309045
intra,beh,beh,u17,u32,0.5283230888977498
intra,beh,beh,u17,u34,0.6662850888605675
intra,beh,beh,u17,u35,0.44483938962680714
intra,beh,beh,u17,u41,0.6785862658021965
intra,beh,beh,u17,u42,0.5171885016345761
intra,beh,beh,u17,u45,0.5041719694472667
intra,beh,beh,u17,u47,0.3742918930112009
intra,beh,beh,u17,u51,0.4809249549271192
intra,beh,beh,u18,u12,0.19061840711552663
intra,beh,beh,u18,u13,0.24720884602496151
intra,beh,beh,u18,u19,0.0534780526620381
intra,beh,beh,u18,u20,0.2097442396656694
intra,beh,beh,u18,u22,0.20140726464807554
intra,beh,beh,u18,u24,0.3378086399391327
intra,beh,beh,u18,u30,0.3176044204894825
intra,beh,beh,u18,u32,0.05385959711592357
intra,beh,beh,u18,u41,0.13253553119382652
intra,beh,beh,u18,u44,0.03962440943178395
intra,beh,beh,u18,u53,0.32314169714199614
intra,beh,beh,u18,u59,0.0004776187647754273
intra,beh,beh,u19,u18,0.0534780526620381
intra,beh,beh,u19,u20,0.09221417518071404
intra,beh,beh,u19,u22,0.043524139875009485
intra,beh,beh,u19,u24,0.15438473799582414
intra,beh,beh,u19,u30,0.13965466422074027
intra,beh,beh,u19,u43,0.15807762018770816
intra,beh,beh,u20,u03,0.6622502112241082
intra,beh,beh,u20,u07,0.46792506453711785
intra,beh,beh,u20,u10,0.47229050584632615
intra,beh,beh,u20,u13,0.18524718469541646
intra,beh,beh,u20,u14,0.44662188187828755
intra,beh,beh,u20,u16,0.3948744340796345
intra,beh,beh,u20,u18,0.2097442396656694
intra,beh,beh,u20,u19,0.09221417518071404
intra,beh,beh,u20,u24,0.35842220058600344
intra,beh,beh,u20,u27,0.4509073124640788
intra,beh,beh,u20,u30,0.421479729080444
intra,beh,beh,u20,u32,0.4240614524310889
intra,beh,beh,u20,u34,0.44718602047519207
intra,beh,beh,u20,u41,0.5592637409881832
intra,beh,beh,u20,u42,0.3074152313056474
intra,beh,beh,u20,u50,0.28664073744965957
intra,beh,beh,u20,u51,0.3405820517139314
intra,beh,beh,u20,u53,0.3334531335070375
intra,beh,beh,u22,u13,0.29426267583110666
intra,beh,beh,u22,u18,0.20140726464807554
intra,beh,beh,u22,u19,0.043524139875009485
intra,beh,beh,u22,u24,0.12072866775438694
intra,beh,beh,u22,u30,0.17053099394864285
intra,beh,beh,u22,u32,0.023173270486383513
intra,beh,beh,u22,u34,0.04004019943300993
intra,beh,beh,u22,u41,0.13602438651830132
intra,beh,beh,u22,u53,0.3211652555058383
intra,beh,beh,u23,u25,0.37977218596882745
intra,beh,beh,u23,u34,0.4767353400595391
intra,beh,beh,u23,u35,0.7934174545962722
intra,beh,beh,u23,u39,0.25293346201401684
intra,beh,beh,u23,u41,0.3806314974422582
intra,beh,beh,u23,u42,0.7066004199305044
intra,beh,beh,u23,u45,0.4490390538276435
intra,beh,beh,u23,u50,0.371271179338881
intra,beh,beh,u23,u51,0.5768166974600462
intra,beh,beh,u23,u58,0.4577640783258044
intra,beh,beh,u24,u00,0.5236346925576335
intra,beh,beh,u24,u02,0.30573623625798196
intra,beh,beh,u24,u08,0.5892624714754094
intra,beh,beh,u24,u10,0.6402438691961403
intra,beh,beh,u24,u12,0.47778817992035805
intra,beh,beh,u24,u13,0.4524633404535656
intra,beh,beh,u24,u18,0.3378086399391327
intra,beh,beh,u24,u19,0.15438473799582414
intra,beh,beh,u24,u20,0.35842220058600344
intra,beh,beh,u24,u22,0.12072866775438694
intra,beh,beh,u24,u30,0.21637380637707704
intra,beh,beh,u24,u32,0.202333770936087
intra,beh,beh,u24,u36,0.4061494797123845
intra,beh,beh,u24,u41,0.34617553968522313
intra,beh,beh,u24,u49,0.4122619022694074
intra,beh,beh,u24,u50,0.29736134676294496
intra,beh,beh,u24,u51,0.22875311571426635
intra,beh,beh,u24,u53,0.2567942083426978
intra,beh,beh,u24,u56,0.3558167025993985
intra,beh,beh,u24,u59,0.4581808574043173
intra,beh,beh,u25,u17,0.32423002270719686
intra,beh,beh,u25,u23,0.37977218596882745
intra,beh,beh,u25,u32,0.38796147830597755
intra,beh,beh,u25,u34,0.782758040507127
intra,beh,beh,u25,u35,0.8076545586879055
intra,beh,beh,u25,u39,0.2617139404864592
intra,beh,beh,u25,u42,0.9306765286829854
intra,beh,beh,u25,u45,0.6276503394480697
intra,beh,beh,u25,u47,0.45503449925970246
intra,beh,beh,u25,u50,0.24774845218687325
intra,beh,beh,u25,u51,0.5450703865585581
intra,beh,beh,u25,u58,0.3147129420496872
intra,beh,beh,u27,u20,0.4509073124640788
intra,beh,beh,u27,u32,0.4177575299881834
intra,beh,beh,u27,u34,0.34718668453544493
intra,beh,beh,u27,u35,0.3605287556873494
intra,beh,beh,u27,u41,0.38575215810836155
intra,beh,beh,u27,u42,0.40161395767428515
intra,beh,beh,u27,u43,0.22403609021642065
intra,beh,beh,u27,u45,0.2409051792189951
intra,beh,beh,u27,u47,0.2997740220757831
intra,beh,beh,u27,u51,0.42484633521016285
intra,beh,beh,u27,u58,0.14352302041726572
intra,beh,beh,u30,u00,0.34680221607124134
intra,beh,beh,u30,u03,0.5542160669288064
intra,beh,beh,u30,u04,0.5648944306498058
intra,beh,beh,u30,u08,0.13423076499617842
intra,beh,beh,u30,u10,0.4732005794796065
intra,beh,beh,u30,u13,0.16585386041701525
intra,beh,beh,u30,u14,0.4399804384324624
intra,beh,beh,u30,u15,0.5474040526248544
intra,beh,beh,u30,u16,0.453635137816995
intra,beh,beh,u30,u17,0.5399267017309045
intra,beh,beh,u30,u18,0.3176044204894825
intra,beh,beh,u30,u19,0.13965466422074027
intra,beh,beh,u30,u20,0.421479729080444
intra,beh,beh,u30,u22,0.17053099394864285
intra,beh,beh,u30,u24,0.21637380637707704
intra,beh,beh,u30,u32,0.2972150237085279
intra,beh,beh,u30,u34,0.3576792759148383
intra,beh,beh,u30,u36,0.115268095036832
intra,beh,beh,u30,u41,0.6162004086658457
intra,beh,beh,u30,u44,0.19484315484975379
intra,beh,beh,u30,u45,0.1393351107191849
intra,beh,beh,u30,u51,0.1883252580139212
intra,beh,beh,u30,u53,0.3074042584170927
intra,beh,beh,u30,u56,0.15623792554308896
intra,beh,beh,u30,u59,0.13377594072491178
intra,beh,beh,u31,u02,0.19039427978300758
intra,beh,beh,u31,u12,0.24239381003062338
intra,beh,beh,u31,u46,0.3176889712965295
intra,beh,beh,u31,u59,0.24865353321309497
intra,beh,beh,u32,u01,0.5838566035434741
intra,beh,beh,u32,u04,0.7328180281855816
intra,beh,beh,u32,u05,0.6100305620212378
intra,beh,beh,u32,u07,0.4097780506271539
intra,beh,beh,u32,u09,0.7131511356548095
intra,beh,beh,u32,u14,0.44200873398892965
intra,beh,beh,u32,u15,0.698237782856224
intra,beh,beh,u32,u16,0.5620493254115055
intra,beh,beh,u32,u17,0.5283230888977498
intra,beh,beh,u32,u18,0.05385959711592357
intra,beh,beh,u32,u20,0.4240614524310889
intra,beh,beh,u32,u22,0.023173270486383513
intra,beh,beh,u32,u24,0.202333770936087
intra,beh,beh,u32,u25,0.38796147830597755
intra,beh,beh,u32,u27,0.4177575299881834
intra,beh,beh,u32,u30,0.2972150237085279
intra,beh,beh,u32,u34,0.6990665428915128
intra,beh,beh,u32,u35,0.48257929088068485
intra,beh,beh,u32,u39,0.4004532364015196
intra,beh,beh,u32,u41,0.540080249546295
intra,beh,beh,u32,u42,0.5585355898525242
intra,beh,beh,u32,u43,0.4670481124382632
intra,beh,beh,u32,u44,0.3191956046597569
intra,beh,beh,u32,u45,0.46779817651530264
intra,beh,beh,u32,u47,0.5345745620076235
intra,beh,beh,u32,u51,0.4499490909768716
intra,beh,beh,u34,u01,0.5991296350469073
intra,beh,beh,u34,u04,0.7222946179792116
intra,beh,beh,u34,u05,0.685901505260022
intra,beh,beh,u34,u07,0.3893268290668221
intra,beh,beh,u34,u09,0.5620314194877768
intra,beh,beh,u34,u14,0.37261262448654725
intra,beh,beh,u34,u15,0.8053246803743692
intra,beh,beh,u34,u16,0.5235896901558386
intra,beh,beh,u34,u17,0.6662850888605675
intra,beh,beh,u34,u20,0.44718602047519207
intra,beh,beh,u34,u22,0.04004019943300993
intra,beh,beh,u34,u23,0.4767353400595391
intra,beh,beh,u34,u25,0.782758040507127
intra,beh,beh,u34,u27,0.34718668453544493
intra,beh,beh,u34,u30,0.3576792759148383
intra,beh,beh,u34,u32,0.6990665428915128
intra,beh,beh,u34,u35,0.7468675560027415
intra,beh,beh,u34,u39,0.6403623167285037
intra,beh,beh,u34,u41,0.6024581179796215
intra,beh,beh,u34,u42,0.8305714276315578
intra,beh,beh,u34,u44,0.2929373517031944
intra,beh,beh,u34,u45,0.6053471026656114
intra,beh,beh,u34,u47,0.48223864810247563
intra,beh,beh,u34,u50,0.4631416374367868
intra,beh,beh,u34,u51,0.6134000250776876
intra,beh,beh,u34,u58,0.3565547408503779
intra,beh,beh,u35,u05,0.6390043983181204
intra,beh,beh,u35,u15,0.6522118228743139
intra,beh,beh,u35,u16,0.5242411618511881
intra,beh,beh,u35,u17,0.44483938962680714
intra,beh,beh,u35,u23,0.7934174545962722
intra,beh,beh,u35,u25,0.8076545586879055
intra,beh,beh,u35,u27,0.3605287556873494
intra,beh,beh,u35,u32,0.48257929088068485
intra,beh,beh,u35,u34,0.7468675560027415
intra,beh,beh,u35,u39,0.35732804349173536
intra,beh,beh,u35,u41,0.4815551831665478
intra,beh,beh,u35,u42,1.0
intra,beh,beh,u35,u45,0.7571019805781611
intra,beh,beh,u35,u47,0.3634682341596352
intra,beh,beh,u35,u50,0.3780528074576072
intra,beh,beh,u35,u51,0.7761267676381993
intra,beh,beh,u35,u58,0.683255373704
intra,beh,beh,u36,u10,0.3630835760644792
intra,beh,beh,u36,u24,0.4061494797123845
intra,beh,beh,u36,u30,0.115268095036832
intra,beh,beh,u36,u41,0.19001366427906416
intra,beh,beh,u36,u50,0.08433078438795628
intra,beh,beh,u36,u51,0.15798962784859386
intra,beh,beh,u36,u56,0.048462939030992275
intra,beh,beh,u36,u59,0.13006080927356034
intra,beh,beh,u39,u23,0.25293346201401684
intra,beh,beh,u39,u25,0.2617139404864592
intra,beh,beh,u39,u32,0.4004532364015196
intra,beh,beh,u39,u34,0.6403623167285037
intra,beh,beh,u39,u35,0.35732804349173536
intra,beh,beh,u39,u41,0.225396122201776
intra,beh,beh,u39,u42,0.424500901300275
intra,beh,beh,u39,u45,0.23413504109126962
intra,beh,beh,u39,u50,0.16051123359716035
intra,beh,beh,u39,u51,0.055100030614494915
intra,beh,beh,u41,u01,0.5071814492965884
intra,beh,beh,u41,u03,0.8067111184223016
intra,beh,beh,u41,u04,0.7146872470362738
intra,beh,beh,u41,u05,0.6469474664042075
intra,beh,beh,u41,u07,0.464976317879491
intra,beh,beh,u41,u08,0.2263941918122959
intra,beh,beh,u41,u09,0.5352862501854881
intra,beh,beh,u41,u10,0.5752696248101588
intra,beh,beh,u41,u12,0.27290758847101787
intra,beh,beh,u41,u13,0.1623923007852086
intra,beh,beh,u41,u14,0.5602031886763219
intra,beh,beh,u41,u15,0.7087005777692477
intra,beh,beh,u41,u16,0.6163918757199367
intra,beh,beh,u41,u17,0.6785862658021965
intra,beh,beh,u41,u18,0.13253553119382652
intra,beh,beh,u41,u20,0.5592637409881832
intra,beh,beh,u41,u22,0.13602438651830132
intra,beh,beh,u41,u23,0.3806314974422582
intra,beh,beh,u41,u24,0.34617553968522313
intra,beh,beh,u41,u27,0.38575215810836155
intra,beh,beh,u41,u30,0.6162004086658457
intra,beh,beh,u41,u32,0.540080249546295
intra,beh,beh,u41,u34,0.6024581179796215
intra,beh,beh,u41,u35,0.4815551831665478
intra,beh,beh,u41,u36,0.19001366427906416
intra,beh,beh,u41,u39,0.225396122201776
intra,beh,beh,u41,u42,0.48672086433654094
intra,beh,beh,u41,u43,0.1509409736890534
intra,beh,beh,u41,u44,0.39366362527372223
intra,beh,beh,u41,u45,0.4929144341617032
intra,beh,beh,u41,u47,0.35669461590482154
intra,beh,beh,u41,u50,0.12846945931919151
intra,beh,beh,u41,u51,0.6161972155597888
intra,beh,beh,u41,u53,0.3626174700641289
intra,beh,beh,u41,u58,0.18566374719712658
intra,beh,beh,u41,u59,0.269094570522848
intra,beh,beh,u42,u01,0.47086407282215964
intra,beh,beh,u42,u05,0.6720060708802271
intra,beh,beh,u42,u09,0.5628224801133417
intra,beh,beh,u42,u15,0.701871677605588
intra,beh,beh,u42,u16,0.5299879269491065
intra,beh,beh,u42,u17,0.5171885016345761
intra,beh,beh,u42,u20,0.3074152313056474
intra,beh,beh,u42,u23,0.7066004199305044
intra,beh,beh,u42,u25,0.9306765286829854
intra,beh,beh,u42,u27,0.40161395767428515
intra,beh,beh,u42,u32,0.5585355898525242
intra,beh,beh,u42,u34,0.8305714276315578
intra,beh,beh,u42,u35,1.0
intra,beh,beh,u42,u39,0.424500901300275
intra,beh,beh,u42,u41,0.48672086433654094
intra,beh,beh,u42,u44,0.03726814749103761
intra,beh,beh,u42,u45,0.7711043646307045
intra,beh,beh,u42,u47,0.5006697615956084
intra,beh,beh,u42,u50,0.40238334103335516
intra,beh,beh,u42,u51,0.7517421649113203
intra,beh,beh,u42,u58,0.5661132250537165
intra,beh,beh,u43,u07,0.41711172325583445
intra,beh,beh,u43,u09,0.593608539920813
intra,beh,beh,u43,u19,0.15807762018770816
